id,event,date
595,A,2024-01-02
595,F,2024-02-01
595,C,2024-03-02
595,C,2024-04-01
595,E,2024-05-01
595,D,2024-05-31
595,D,2024-06-30
596,E,2024-01-21
596,B,2024-04-20
596,A,2024-07-19
597,C,2024-01-19
597,A,2024-04-18
597,E,2024-07-17
598,A,2024-01-19
598,E,2024-02-10
598,F,2024-03-04
598,F,2024-03-26
598,A,2024-04-18
598,F,2024-05-10
598,A,2024-06-02
598,E,2024-06-24
598,F,2024-07-17
599,G,2024-01-20
599,G,2024-03-20
599,A,2024-05-19
599,E,2024-07-18
600,C,2024-01-27
600,B,2024-04-26
600,G,2024-07-25
601,D,2024-01-22
601,B,2024-02-27
601,A,2024-04-03
601,E,2024-05-09
601,E,2024-06-14
601,C,2024-07-20
602,E,2024-01-02
602,B,2024-01-24
602,B,2024-02-16
602,C,2024-03-09
602,B,2024-04-01
602,B,2024-04-23
602,B,2024-05-16
602,B,2024-06-07
602,C,2024-06-30
603,B,2024-01-26
603,A,2024-02-25
603,B,2024-03-26
603,G,2024-04-25
603,G,2024-05-25
603,A,2024-06-24
603,D,2024-07-24
604,D,2024-01-27
604,F,2024-03-27
604,D,2024-05-26
604,A,2024-07-25
605,D,2024-01-11
605,C,2024-04-10
605,F,2024-07-09
606,F,2024-01-26
606,B,2024-02-17
606,E,2024-03-11
606,G,2024-04-02
606,A,2024-04-25
606,B,2024-05-17
606,C,2024-06-09
606,F,2024-07-01
606,G,2024-07-24
607,C,2024-01-15
607,D,2024-03-15
607,F,2024-05-14
607,C,2024-07-13
608,A,2024-01-12
608,B,2024-02-26
608,A,2024-04-11
608,G,2024-05-26
608,A,2024-07-10
609,A,2024-01-09
609,F,2024-02-14
609,C,2024-03-21
609,F,2024-04-26
609,D,2024-06-01
609,A,2024-07-07
610,C,2024-01-21
610,A,2024-02-26
610,A,2024-04-02
610,B,2024-05-08
610,G,2024-06-13
610,E,2024-07-19
611,G,2024-01-28
611,A,2024-02-17
611,F,2024-03-08
611,A,2024-03-28
611,F,2024-04-17
611,A,2024-05-07
611,G,2024-05-27
611,A,2024-06-16
611,D,2024-07-06
611,D,2024-07-26
612,G,2024-01-20
612,E,2024-02-25
612,B,2024-04-01
612,F,2024-05-07
612,F,2024-06-12
612,F,2024-07-18
613,A,2024-01-17
613,A,2024-04-16
613,E,2024-07-15
614,A,2024-01-31
614,C,2024-02-22
614,A,2024-03-16
614,D,2024-04-07
614,E,2024-04-30
614,B,2024-05-22
614,B,2024-06-14
614,C,2024-07-06
614,G,2024-07-29
615,D,2024-01-24
615,A,2024-03-24
615,E,2024-05-23
615,F,2024-07-22
616,F,2024-01-11
616,E,2024-02-10
616,G,2024-03-11
616,F,2024-04-10
616,D,2024-05-10
616,D,2024-06-09
616,F,2024-07-09
617,B,2024-01-01
617,C,2024-02-15
617,B,2024-03-31
617,A,2024-05-15
617,F,2024-06-29
618,B,2024-01-29
618,C,2024-02-23
618,G,2024-03-20
618,D,2024-04-15
618,F,2024-05-10
618,F,2024-06-05
618,E,2024-07-01
618,D,2024-07-27
619,B,2024-01-30
619,F,2024-02-29
619,B,2024-03-30
619,A,2024-04-29
619,C,2024-05-29
619,A,2024-06-28
619,G,2024-07-28
620,F,2024-01-20
620,F,2024-02-11
620,E,2024-03-05
620,G,2024-03-27
620,B,2024-04-19
620,B,2024-05-11
620,A,2024-06-03
620,F,2024-06-25
620,C,2024-07-18
621,F,2024-01-08
621,G,2024-02-13
621,C,2024-03-20
621,D,2024-04-25
621,D,2024-05-31
621,G,2024-07-06
622,A,2024-01-05
622,F,2024-02-10
622,A,2024-03-17
622,F,2024-04-22
622,G,2024-05-28
622,C,2024-07-03
623,D,2024-01-06
623,G,2024-02-20
623,G,2024-04-05
623,A,2024-05-20
623,B,2024-07-04
624,G,2024-01-15
624,G,2024-04-14
624,C,2024-07-13
625,G,2024-01-12
625,F,2024-02-03
625,F,2024-02-26
625,C,2024-03-19
625,E,2024-04-11
625,F,2024-05-03
625,B,2024-05-26
625,A,2024-06-17
625,B,2024-07-10
626,G,2024-01-27
626,F,2024-03-12
626,D,2024-04-26
626,D,2024-06-10
626,G,2024-07-25
627,C,2024-01-23
627,A,2024-02-22
627,B,2024-03-23
627,F,2024-04-22
627,A,2024-05-22
627,D,2024-06-21
627,G,2024-07-21
628,G,2024-01-20
628,A,2024-03-20
628,B,2024-05-19
628,F,2024-07-18
629,D,2024-01-06
629,D,2024-04-05
629,E,2024-07-04
630,B,2024-01-17
630,E,2024-02-08
630,F,2024-03-02
630,A,2024-03-24
630,B,2024-04-16
630,C,2024-05-08
630,G,2024-05-31
630,A,2024-06-22
630,E,2024-07-15
631,E,2024-01-01
631,D,2024-03-31
631,B,2024-06-29
632,F,2024-01-10
632,E,2024-02-15
632,G,2024-03-22
632,A,2024-04-27
632,D,2024-06-02
632,D,2024-07-08
633,G,2024-01-10
633,G,2024-03-10
633,G,2024-05-09
633,F,2024-07-08
634,D,2024-01-02
634,B,2024-01-24
634,E,2024-02-16
634,E,2024-03-09
634,A,2024-04-01
634,D,2024-04-23
634,F,2024-05-16
634,A,2024-06-07
634,G,2024-06-30
635,A,2024-01-28
635,B,2024-03-28
635,D,2024-05-27
635,B,2024-07-26
636,B,2024-01-01
636,F,2024-02-06
636,C,2024-03-13
636,D,2024-04-18
636,G,2024-05-24
636,F,2024-06-29
637,A,2024-01-21
637,B,2024-02-15
637,F,2024-03-12
637,B,2024-04-07
637,A,2024-05-02
637,G,2024-05-28
637,A,2024-06-23
637,G,2024-07-19
638,E,2024-01-23
638,G,2024-02-22
638,B,2024-03-23
638,G,2024-04-22
638,G,2024-05-22
638,E,2024-06-21
638,B,2024-07-21
639,G,2024-01-02
639,G,2024-02-16
639,F,2024-04-01
639,B,2024-05-16
639,B,2024-06-30
640,C,2024-01-14
640,A,2024-02-08
640,E,2024-03-05
640,A,2024-03-31
640,C,2024-04-25
640,E,2024-05-21
640,C,2024-06-16
640,E,2024-07-12
641,E,2024-01-24
641,E,2024-02-23
641,D,2024-03-24
641,D,2024-04-23
641,F,2024-05-23
641,A,2024-06-22
641,D,2024-07-22
642,A,2024-01-27
642,C,2024-02-18
642,C,2024-03-12
642,F,2024-04-03
642,F,2024-04-26
642,F,2024-05-18
642,C,2024-06-10
642,A,2024-07-02
642,C,2024-07-25
643,A,2024-01-16
643,E,2024-03-01
643,C,2024-04-15
643,B,2024-05-30
643,G,2024-07-14
644,C,2024-01-19
644,G,2024-03-19
644,D,2024-05-18
644,A,2024-07-17
645,A,2024-01-30
645,G,2024-03-06
645,E,2024-04-11
645,F,2024-05-17
645,G,2024-06-22
645,E,2024-07-28
646,D,2024-01-11
646,F,2024-04-10
646,C,2024-07-09
647,C,2024-01-31
647,G,2024-02-20
647,A,2024-03-11
647,E,2024-03-31
647,D,2024-04-20
647,F,2024-05-10
647,F,2024-05-30
647,B,2024-06-19
647,A,2024-07-09
647,D,2024-07-29
648,C,2024-01-14
648,G,2024-02-28
648,D,2024-04-13
648,F,2024-05-28
648,B,2024-07-12
649,F,2024-01-21
649,E,2024-02-12
649,B,2024-03-06
649,D,2024-03-28
649,B,2024-04-20
649,D,2024-05-12
649,G,2024-06-04
649,B,2024-06-26
649,C,2024-07-19
650,E,2024-01-21
650,C,2024-02-15
650,A,2024-03-12
650,C,2024-04-07
650,C,2024-05-02
650,A,2024-05-28
650,D,2024-06-23
650,A,2024-07-19
651,E,2024-01-24
651,D,2024-02-18
651,D,2024-03-15
651,F,2024-04-10
651,G,2024-05-05
651,G,2024-05-31
651,F,2024-06-26
651,E,2024-07-22
652,F,2024-01-31
652,B,2024-03-07
652,E,2024-04-12
652,F,2024-05-18
652,B,2024-06-23
652,G,2024-07-29
653,F,2024-01-28
653,F,2024-03-04
653,B,2024-04-09
653,E,2024-05-15
653,C,2024-06-20
653,G,2024-07-26
654,E,2024-01-25
654,C,2024-03-25
654,G,2024-05-24
654,F,2024-07-23
655,F,2024-01-12
655,C,2024-02-03
655,F,2024-02-26
655,A,2024-03-19
655,E,2024-04-11
655,C,2024-05-03
655,G,2024-05-26
655,A,2024-06-17
655,G,2024-07-10
656,F,2024-01-12
656,B,2024-04-11
656,E,2024-07-10
657,A,2024-01-17
657,B,2024-02-11
657,D,2024-03-08
657,F,2024-04-03
657,D,2024-04-28
657,D,2024-05-24
657,F,2024-06-19
657,B,2024-07-15
658,C,2024-01-01
658,B,2024-03-01
658,D,2024-04-30
658,G,2024-06-29
659,F,2024-01-21
659,C,2024-04-20
659,B,2024-07-19
660,D,2024-01-23
660,B,2024-03-23
660,C,2024-05-22
660,D,2024-07-21
661,E,2024-01-12
661,G,2024-03-12
661,E,2024-05-11
661,F,2024-07-10
662,C,2024-01-14
662,E,2024-02-19
662,B,2024-03-26
662,B,2024-05-01
662,F,2024-06-06
662,C,2024-07-12
663,C,2024-01-06
663,B,2024-04-05
663,E,2024-07-04
664,F,2024-01-21
664,C,2024-02-20
664,B,2024-03-21
664,C,2024-04-20
664,C,2024-05-20
664,A,2024-06-19
664,B,2024-07-19
665,B,2024-01-10
665,B,2024-02-04
665,C,2024-03-01
665,B,2024-03-27
665,E,2024-04-21
665,A,2024-05-17
665,A,2024-06-12
665,G,2024-07-08
666,E,2024-01-19
666,A,2024-02-13
666,C,2024-03-10
666,E,2024-04-05
666,B,2024-04-30
666,F,2024-05-26
666,C,2024-06-21
666,G,2024-07-17
667,D,2024-01-22
667,A,2024-02-11
667,E,2024-03-02
667,D,2024-03-22
667,G,2024-04-11
667,G,2024-05-01
667,C,2024-05-21
667,D,2024-06-10
667,G,2024-06-30
667,D,2024-07-20
668,E,2024-01-03
668,C,2024-02-17
668,D,2024-04-02
668,E,2024-05-17
668,E,2024-07-01
669,F,2024-01-11
669,G,2024-01-31
669,F,2024-02-20
669,F,2024-03-11
669,C,2024-03-31
669,A,2024-04-20
669,B,2024-05-10
669,E,2024-05-30
669,B,2024-06-19
669,E,2024-07-09
670,C,2024-01-15
670,A,2024-02-06
670,E,2024-02-29
670,E,2024-03-22
670,D,2024-04-14
670,G,2024-05-06
670,D,2024-05-29
670,D,2024-06-20
670,D,2024-07-13
671,B,2024-01-01
671,E,2024-03-01
671,G,2024-04-30
671,D,2024-06-29
672,E,2024-01-28
672,C,2024-03-04
672,G,2024-04-09
672,B,2024-05-15
672,D,2024-06-20
672,C,2024-07-26
673,G,2024-01-03
673,C,2024-02-08
673,D,2024-03-15
673,G,2024-04-20
673,F,2024-05-26
673,C,2024-07-01
674,F,2024-01-08
674,B,2024-04-07
674,D,2024-07-06
675,C,2024-01-29
675,G,2024-04-28
675,B,2024-07-27
676,A,2024-01-17
676,D,2024-02-16
676,C,2024-03-17
676,E,2024-04-16
676,G,2024-05-16
676,G,2024-06-15
676,D,2024-07-15
677,A,2024-01-23
677,A,2024-02-14
677,E,2024-03-08
677,F,2024-03-30
677,D,2024-04-22
677,A,2024-05-14
677,B,2024-06-06
677,C,2024-06-28
677,F,2024-07-21
678,F,2024-01-29
678,F,2024-02-28
678,F,2024-03-29
678,E,2024-04-28
678,E,2024-05-28
678,D,2024-06-27
678,C,2024-07-27
679,F,2024-01-17
679,G,2024-02-11
679,G,2024-03-08
679,C,2024-04-03
679,G,2024-04-28
679,C,2024-05-24
679,E,2024-06-19
679,D,2024-07-15
680,C,2024-01-08
680,E,2024-02-02
680,B,2024-02-28
680,B,2024-03-25
680,C,2024-04-19
680,C,2024-05-15
680,F,2024-06-10
680,F,2024-07-06
681,C,2024-01-19
681,B,2024-02-13
681,A,2024-03-10
681,A,2024-04-05
681,A,2024-04-30
681,F,2024-05-26
681,D,2024-06-21
681,E,2024-07-17
682,E,2024-01-10
682,B,2024-03-10
682,D,2024-05-09
682,B,2024-07-08
683,F,2024-01-06
683,D,2024-01-28
683,A,2024-02-20
683,E,2024-03-13
683,C,2024-04-05
683,A,2024-04-27
683,A,2024-05-20
683,A,2024-06-11
683,E,2024-07-04
684,B,2024-01-19
684,D,2024-02-08
684,F,2024-02-28
684,B,2024-03-19
684,C,2024-04-08
684,B,2024-04-28
684,D,2024-05-18
684,G,2024-06-07
684,E,2024-06-27
684,E,2024-07-17
685,G,2024-01-14
685,F,2024-03-14
685,D,2024-05-13
685,G,2024-07-12
686,D,2024-01-06
686,C,2024-03-06
686,C,2024-05-05
686,D,2024-07-04
687,G,2024-01-04
687,B,2024-03-04
687,D,2024-05-03
687,F,2024-07-02
688,C,2024-01-10
688,B,2024-02-04
688,D,2024-03-01
688,E,2024-03-27
688,C,2024-04-21
688,F,2024-05-17
688,A,2024-06-12
688,C,2024-07-08
689,A,2024-01-17
689,A,2024-02-16
689,A,2024-03-17
689,A,2024-04-16
689,A,2024-05-16
689,C,2024-06-15
689,C,2024-07-15
690,G,2024-01-04
690,G,2024-02-09
690,E,2024-03-16
690,C,2024-04-21
690,D,2024-05-27
690,D,2024-07-02
691,D,2024-01-03
691,A,2024-01-25
691,D,2024-02-17
691,F,2024-03-10
691,B,2024-04-02
691,F,2024-04-24
691,C,2024-05-17
691,A,2024-06-08
691,B,2024-07-01
692,D,2024-01-10
692,C,2024-03-10
692,G,2024-05-09
692,B,2024-07-08
693,G,2024-01-16
693,G,2024-02-05
693,A,2024-02-25
693,E,2024-03-16
693,A,2024-04-05
693,A,2024-04-25
693,A,2024-05-15
693,D,2024-06-04
693,D,2024-06-24
693,D,2024-07-14
694,B,2024-01-20
694,C,2024-03-20
694,G,2024-05-19
694,G,2024-07-18
695,C,2024-01-08
695,C,2024-03-08
695,C,2024-05-07
695,F,2024-07-06
696,B,2024-01-03
696,G,2024-04-02
696,C,2024-07-01
697,D,2024-01-09
697,F,2024-03-09
697,C,2024-05-08
697,D,2024-07-07
698,C,2024-01-07
698,B,2024-01-29
698,D,2024-02-21
698,E,2024-03-14
698,D,2024-04-06
698,G,2024-04-28
698,G,2024-05-21
698,G,2024-06-12
698,A,2024-07-05
699,D,2024-01-25
699,D,2024-03-10
699,A,2024-04-24
699,F,2024-06-08
699,E,2024-07-23
700,G,2024-01-27
700,D,2024-03-03
700,F,2024-04-08
700,C,2024-05-14
700,G,2024-06-19
700,F,2024-07-25
701,G,2024-01-01
701,B,2024-01-23
701,A,2024-02-15
701,E,2024-03-08
701,F,2024-03-31
701,F,2024-04-22
701,A,2024-05-15
701,C,2024-06-06
701,E,2024-06-29
702,E,2024-01-29
702,B,2024-02-23
702,G,2024-03-20
702,C,2024-04-15
702,D,2024-05-10
702,F,2024-06-05
702,F,2024-07-01
702,E,2024-07-27
703,F,2024-01-16
703,B,2024-02-05
703,A,2024-02-25
703,B,2024-03-16
703,F,2024-04-05
703,C,2024-04-25
703,C,2024-05-15
703,C,2024-06-04
703,G,2024-06-24
703,E,2024-07-14
704,A,2024-01-18
704,E,2024-02-12
704,A,2024-03-09
704,B,2024-04-04
704,A,2024-04-29
704,D,2024-05-25
704,A,2024-06-20
704,A,2024-07-16
705,D,2024-01-12
705,E,2024-03-12
705,B,2024-05-11
705,C,2024-07-10
706,D,2024-01-19
706,F,2024-02-08
706,E,2024-02-28
706,B,2024-03-19
706,B,2024-04-08
706,A,2024-04-28
706,E,2024-05-18
706,C,2024-06-07
706,C,2024-06-27
706,D,2024-07-17
707,G,2024-01-06
707,B,2024-01-28
707,B,2024-02-20
707,E,2024-03-13
707,G,2024-04-05
707,E,2024-04-27
707,E,2024-05-20
707,B,2024-06-11
707,C,2024-07-04
708,A,2024-01-04
708,G,2024-03-04
708,E,2024-05-03
708,D,2024-07-02
709,B,2024-01-14
709,B,2024-02-05
709,G,2024-02-28
709,F,2024-03-21
709,F,2024-04-13
709,F,2024-05-05
709,E,2024-05-28
709,B,2024-06-19
709,G,2024-07-12
710,D,2024-01-05
710,C,2024-02-04
710,E,2024-03-05
710,A,2024-04-04
710,F,2024-05-04
710,B,2024-06-03
710,G,2024-07-03
711,F,2024-01-13
711,A,2024-02-27
711,B,2024-04-12
711,G,2024-05-27
711,C,2024-07-11
712,A,2024-01-02
712,E,2024-01-22
712,E,2024-02-11
712,F,2024-03-02
712,G,2024-03-22
712,B,2024-04-11
712,F,2024-05-01
712,D,2024-05-21
712,G,2024-06-10
712,D,2024-06-30
713,B,2024-01-24
713,A,2024-03-24
713,G,2024-05-23
713,A,2024-07-22
714,D,2024-01-15
714,B,2024-02-09
714,A,2024-03-06
714,B,2024-04-01
714,F,2024-04-26
714,E,2024-05-22
714,G,2024-06-17
714,B,2024-07-13
715,A,2024-01-17
715,A,2024-04-16
715,E,2024-07-15
716,F,2024-01-12
716,C,2024-04-11
716,F,2024-07-10
717,A,2024-01-24
717,E,2024-02-15
717,D,2024-03-09
717,G,2024-03-31
717,B,2024-04-23
717,D,2024-05-15
717,A,2024-06-07
717,A,2024-06-29
717,B,2024-07-22
718,F,2024-01-04
718,B,2024-02-18
718,B,2024-04-03
718,G,2024-05-18
718,E,2024-07-02
719,G,2024-01-07
719,D,2024-03-07
719,G,2024-05-06
719,E,2024-07-05
720,C,2024-01-14
720,D,2024-02-28
720,D,2024-04-13
720,C,2024-05-28
720,B,2024-07-12
721,D,2024-01-23
721,A,2024-02-28
721,E,2024-04-04
721,D,2024-05-10
721,F,2024-06-15
721,A,2024-07-21
722,B,2024-01-24
722,C,2024-02-15
722,A,2024-03-09
722,D,2024-03-31
722,E,2024-04-23
722,A,2024-05-15
722,E,2024-06-07
722,C,2024-06-29
722,F,2024-07-22
723,F,2024-01-27
723,D,2024-03-27
723,E,2024-05-26
723,A,2024-07-25
724,C,2024-01-16
724,G,2024-03-01
724,B,2024-04-15
724,G,2024-05-30
724,B,2024-07-14
725,D,2024-01-17
725,C,2024-04-16
725,E,2024-07-15
726,F,2024-01-10
726,G,2024-01-30
726,B,2024-02-19
726,E,2024-03-10
726,C,2024-03-30
726,A,2024-04-19
726,B,2024-05-09
726,F,2024-05-29
726,E,2024-06-18
726,G,2024-07-08
727,E,2024-01-28
727,F,2024-03-04
727,D,2024-04-09
727,D,2024-05-15
727,C,2024-06-20
727,D,2024-07-26
728,B,2024-01-09
728,B,2024-02-03
728,A,2024-02-29
728,C,2024-03-26
728,C,2024-04-20
728,F,2024-05-16
728,C,2024-06-11
728,F,2024-07-07
729,A,2024-01-14
729,D,2024-02-28
729,B,2024-04-13
729,C,2024-05-28
729,D,2024-07-12
730,F,2024-01-05
730,A,2024-01-30
730,F,2024-02-25
730,E,2024-03-22
730,A,2024-04-16
730,C,2024-05-12
730,E,2024-06-07
730,F,2024-07-03
731,G,2024-01-17
731,G,2024-03-17
731,D,2024-05-16
731,D,2024-07-15
732,F,2024-01-22
732,A,2024-03-22
732,B,2024-05-21
732,G,2024-07-20
733,B,2024-01-26
733,B,2024-03-02
733,C,2024-04-07
733,E,2024-05-13
733,D,2024-06-18
733,G,2024-07-24
734,B,2024-01-25
734,F,2024-03-25
734,E,2024-05-24
734,A,2024-07-23
735,G,2024-01-01
735,F,2024-01-21
735,B,2024-02-10
735,F,2024-03-01
735,D,2024-03-21
735,C,2024-04-10
735,B,2024-04-30
735,F,2024-05-20
735,F,2024-06-09
735,G,2024-06-29
736,C,2024-01-13
736,D,2024-02-18
736,B,2024-03-25
736,C,2024-04-30
736,C,2024-06-05
736,B,2024-07-11
737,E,2024-01-26
737,C,2024-02-17
737,F,2024-03-11
737,C,2024-04-02
737,D,2024-04-25
737,G,2024-05-17
737,C,2024-06-09
737,D,2024-07-01
737,B,2024-07-24
738,B,2024-01-29
738,B,2024-03-05
738,B,2024-04-10
738,A,2024-05-16
738,B,2024-06-21
738,A,2024-07-27
739,E,2024-01-29
739,A,2024-02-23
739,B,2024-03-20
739,E,2024-04-15
739,D,2024-05-10
739,A,2024-06-05
739,D,2024-07-01
739,B,2024-07-27
740,F,2024-01-13
740,G,2024-04-12
740,G,2024-07-11
741,C,2024-01-29
741,B,2024-02-23
741,D,2024-03-20
741,E,2024-04-15
741,E,2024-05-10
741,G,2024-06-05
741,F,2024-07-01
741,C,2024-07-27
742,F,2024-01-29
742,C,2024-04-28
742,G,2024-07-27
743,C,2024-01-13
743,C,2024-02-02
743,G,2024-02-22
743,F,2024-03-13
743,A,2024-04-02
743,F,2024-04-22
743,C,2024-05-12
743,A,2024-06-01
743,F,2024-06-21
743,F,2024-07-11
744,E,2024-01-01
744,F,2024-03-31
744,A,2024-06-29
745,G,2024-01-05
745,D,2024-01-27
745,E,2024-02-19
745,G,2024-03-12
745,B,2024-04-04
745,D,2024-04-26
745,B,2024-05-19
745,A,2024-06-10
745,A,2024-07-03
746,D,2024-01-25
746,B,2024-04-24
746,F,2024-07-23
747,B,2024-01-19
747,B,2024-03-19
747,C,2024-05-18
747,B,2024-07-17
748,A,2024-01-24
748,A,2024-04-23
748,C,2024-07-22
749,C,2024-01-15
749,D,2024-02-04
749,E,2024-02-24
749,F,2024-03-15
749,E,2024-04-04
749,B,2024-04-24
749,A,2024-05-14
749,G,2024-06-03
749,G,2024-06-23
749,E,2024-07-13
750,F,2024-01-28
750,D,2024-02-22
750,F,2024-03-19
750,C,2024-04-14
750,B,2024-05-09
750,B,2024-06-04
750,G,2024-06-30
750,D,2024-07-26
751,E,2024-01-25
751,E,2024-02-19
751,E,2024-03-16
751,B,2024-04-11
751,F,2024-05-06
751,F,2024-06-01
751,B,2024-06-27
751,E,2024-07-23
752,D,2024-01-08
752,D,2024-04-07
752,G,2024-07-06
753,D,2024-01-01
753,C,2024-01-21
753,G,2024-02-10
753,C,2024-03-01
753,C,2024-03-21
753,G,2024-04-10
753,F,2024-04-30
753,C,2024-05-20
753,F,2024-06-09
753,F,2024-06-29
754,G,2024-01-23
754,F,2024-02-14
754,A,2024-03-08
754,F,2024-03-30
754,F,2024-04-22
754,B,2024-05-14
754,G,2024-06-06
754,G,2024-06-28
754,D,2024-07-21
755,E,2024-01-31
755,D,2024-03-16
755,D,2024-04-30
755,C,2024-06-14
755,D,2024-07-29
756,C,2024-01-10
756,F,2024-02-09
756,F,2024-03-10
756,B,2024-04-09
756,B,2024-05-09
756,C,2024-06-08
756,C,2024-07-08
757,E,2024-01-21
757,A,2024-02-10
757,B,2024-03-01
757,E,2024-03-21
757,C,2024-04-10
757,C,2024-04-30
757,A,2024-05-20
757,B,2024-06-09
757,A,2024-06-29
757,B,2024-07-19
758,C,2024-01-09
758,D,2024-04-08
758,D,2024-07-07
759,B,2024-01-15
759,F,2024-02-14
759,A,2024-03-15
759,D,2024-04-14
759,E,2024-05-14
759,A,2024-06-13
759,G,2024-07-13
760,A,2024-01-21
760,G,2024-02-20
760,F,2024-03-21
760,A,2024-04-20
760,G,2024-05-20
760,B,2024-06-19
760,F,2024-07-19
761,E,2024-01-24
761,C,2024-02-13
761,D,2024-03-04
761,C,2024-03-24
761,C,2024-04-13
761,C,2024-05-03
761,G,2024-05-23
761,A,2024-06-12
761,E,2024-07-02
761,A,2024-07-22
762,B,2024-01-21
762,B,2024-03-21
762,D,2024-05-20
762,D,2024-07-19
763,D,2024-01-03
763,A,2024-02-02
763,C,2024-03-03
763,B,2024-04-02
763,F,2024-05-02
763,C,2024-06-01
763,A,2024-07-01
764,A,2024-01-06
764,B,2024-04-05
764,E,2024-07-04
765,D,2024-01-16
765,D,2024-02-05
765,C,2024-02-25
765,E,2024-03-16
765,D,2024-04-05
765,G,2024-04-25
765,A,2024-05-15
765,E,2024-06-04
765,D,2024-06-24
765,C,2024-07-14
766,A,2024-01-19
766,F,2024-04-18
766,C,2024-07-17
767,F,2024-01-19
767,F,2024-02-18
767,A,2024-03-19
767,A,2024-04-18
767,C,2024-05-18
767,A,2024-06-17
767,A,2024-07-17
768,F,2024-01-10
768,E,2024-02-15
768,A,2024-03-22
768,E,2024-04-27
768,C,2024-06-02
768,A,2024-07-08
769,C,2024-01-27
769,G,2024-03-12
769,C,2024-04-26
769,B,2024-06-10
769,D,2024-07-25
770,C,2024-01-26
770,B,2024-03-02
770,G,2024-04-07
770,G,2024-05-13
770,C,2024-06-18
770,A,2024-07-24
771,E,2024-01-31
771,B,2024-03-31
771,A,2024-05-30
771,C,2024-07-29
772,C,2024-01-30
772,B,2024-03-30
772,F,2024-05-29
772,G,2024-07-28
773,B,2024-01-13
773,A,2024-04-12
773,F,2024-07-11
774,E,2024-01-06
774,A,2024-01-28
774,F,2024-02-20
774,G,2024-03-13
774,E,2024-04-05
774,E,2024-04-27
774,B,2024-05-20
774,E,2024-06-11
774,D,2024-07-04
775,F,2024-01-21
775,B,2024-03-06
775,G,2024-04-20
775,C,2024-06-04
775,A,2024-07-19
776,D,2024-01-30
776,E,2024-04-29
776,D,2024-07-28
777,C,2024-01-21
777,B,2024-02-15
777,C,2024-03-12
777,F,2024-04-07
777,A,2024-05-02
777,C,2024-05-28
777,A,2024-06-23
777,F,2024-07-19
778,G,2024-01-28
778,F,2024-04-27
778,C,2024-07-26
779,D,2024-01-04
779,E,2024-01-24
779,A,2024-02-13
779,F,2024-03-04
779,G,2024-03-24
779,A,2024-04-13
779,D,2024-05-03
779,F,2024-05-23
779,B,2024-06-12
779,D,2024-07-02
780,F,2024-01-03
780,G,2024-01-25
780,E,2024-02-17
780,F,2024-03-10
780,G,2024-04-02
780,A,2024-04-24
780,E,2024-05-17
780,F,2024-06-08
780,E,2024-07-01
781,F,2024-01-16
781,G,2024-02-10
781,B,2024-03-07
781,F,2024-04-02
781,B,2024-04-27
781,B,2024-05-23
781,G,2024-06-18
781,B,2024-07-14
782,D,2024-01-18
782,B,2024-03-03
782,G,2024-04-17
782,A,2024-06-01
782,F,2024-07-16
783,D,2024-01-04
783,G,2024-01-24
783,G,2024-02-13
783,C,2024-03-04
783,E,2024-03-24
783,C,2024-04-13
783,F,2024-05-03
783,E,2024-05-23
783,A,2024-06-12
783,A,2024-07-02
784,D,2024-01-29
784,F,2024-03-05
784,B,2024-04-10
784,D,2024-05-16
784,C,2024-06-21
784,F,2024-07-27
785,E,2024-01-10
785,E,2024-03-10
785,F,2024-05-09
785,E,2024-07-08
786,E,2024-01-19
786,F,2024-03-19
786,F,2024-05-18
786,E,2024-07-17
787,B,2024-01-22
787,G,2024-02-21
787,C,2024-03-22
787,E,2024-04-21
787,D,2024-05-21
787,E,2024-06-20
787,A,2024-07-20
788,B,2024-01-20
788,G,2024-02-25
788,D,2024-04-01
788,E,2024-05-07
788,G,2024-06-12
788,B,2024-07-18
789,G,2024-01-31
789,C,2024-03-16
789,G,2024-04-30
789,G,2024-06-14
789,D,2024-07-29
790,B,2024-01-18
790,A,2024-04-17
790,C,2024-07-16
791,G,2024-01-06
791,A,2024-02-05
791,F,2024-03-06
791,F,2024-04-05
791,E,2024-05-05
791,A,2024-06-04
791,E,2024-07-04
792,A,2024-01-27
792,G,2024-03-03
792,F,2024-04-08
792,A,2024-05-14
792,B,2024-06-19
792,B,2024-07-25
793,E,2024-01-10
793,A,2024-02-24
793,G,2024-04-09
793,E,2024-05-24
793,E,2024-07-08
794,E,2024-01-26
794,B,2024-02-15
794,B,2024-03-06
794,C,2024-03-26
794,F,2024-04-15
794,A,2024-05-05
794,C,2024-05-25
794,E,2024-06-14
794,C,2024-07-04
794,B,2024-07-24
795,F,2024-01-27
795,F,2024-03-03
795,A,2024-04-08
795,C,2024-05-14
795,D,2024-06-19
795,D,2024-07-25
796,B,2024-01-17
796,G,2024-03-17
796,A,2024-05-16
796,G,2024-07-15
797,F,2024-01-31
797,C,2024-02-25
797,C,2024-03-22
797,E,2024-04-17
797,A,2024-05-12
797,E,2024-06-07
797,E,2024-07-03
797,A,2024-07-29
798,F,2024-01-28
798,F,2024-02-17
798,D,2024-03-08
798,D,2024-03-28
798,E,2024-04-17
798,C,2024-05-07
798,E,2024-05-27
798,B,2024-06-16
798,A,2024-07-06
798,F,2024-07-26
799,E,2024-01-29
799,B,2024-02-18
799,D,2024-03-09
799,F,2024-03-29
